education,self_employed,income_annum,loan_amount,loan_term,cibil_score,loan_status,debt_to_income_ratio,total_assets_value,loan_to_asset_ratio
1,0,3100000,11200000,18,665,0,3.6129032258064515,21900000,0.5114155251141552
1,1,2600000,9300000,16,697,0,3.576923076923077,17700000,0.5254237288135594
0,0,5500000,21700000,14,867,0,3.9454545454545453,32000000,0.678125
0,0,5700000,15500000,8,544,1,2.719298245614035,47100000,0.32908704883227174
0,0,6100000,20700000,20,482,1,3.3934426229508197,34200000,0.6052631578947368
0,0,8200000,22500000,18,857,0,2.7439024390243905,64500000,0.3488372093023256
0,0,6000000,21200000,12,549,1,3.533333333333333,49200000,0.43089430894308944
0,1,8000000,30600000,10,720,0,3.825,66800000,0.45808383233532934
1,0,2000000,4800000,8,302,1,2.4,8900000,0.5393258426966292
0,1,1300000,2900000,12,669,0,2.230769230769231,7800000,0.3717948717948718
0,0,7000000,27100000,6,591,0,3.8714285714285714,45300000,0.5982339955849889
0,0,4100000,15300000,6,440,1,3.731707317073171,22800000,0.6710526315789473
0,0,8000000,26200000,16,890,0,3.275,49100000,0.5336048879837068
1,0,8100000,28000000,8,663,0,3.45679012345679,51600000,0.5426356589147286
0,1,9500000,22600000,14,433,1,2.3789473684210525,47400000,0.4767932489451477
0,0,9200000,22500000,10,317,1,2.4456521739130435,70800000,0.3177966101694915
0,0,3900000,14700000,16,360,1,3.769230769230769,14000000,1.05
0,0,9100000,26200000,8,727,0,2.879120879120879,64600000,0.4055727554179567
0,1,3000000,8300000,4,685,0,2.7666666666666666,23400000,0.3547008547008547
0,0,2000000,4300000,8,373,1,2.15,14600000,0.2945205479452055
0,0,6300000,14600000,8,469,1,2.3174603174603177,51700000,0.28239845261121854
1,1,4100000,10900000,8,548,1,2.658536585365854,31500000,0.346031746031746
1,0,9800000,29400000,20,618,0,3.0,57900000,0.5077720207253886
0,0,5200000,15400000,8,658,0,2.9615384615384617,24700000,0.6234817813765182
0,0,7600000,28700000,18,781,0,3.776315789473684,71300000,0.40252454417952316
1,0,9200000,35500000,2,715,0,3.858695652173913,54400000,0.6525735294117647
1,0,2200000,8100000,4,409,1,3.6818181818181817,7600000,1.0657894736842106
1,1,8300000,20600000,10,504,1,2.4819277108433737,40900000,0.5036674816625917
0,1,6100000,21600000,16,428,1,3.540983606557377,31300000,0.6900958466453674
0,0,4500000,16600000,20,704,0,3.688888888888889,29900000,0.5551839464882943
1,0,6600000,18800000,12,834,0,2.8484848484848486,46600000,0.4034334763948498
1,0,8900000,34900000,14,694,0,3.9213483146067416,47900000,0.7286012526096033
0,1,3900000,13300000,20,453,1,3.41025641025641,27300000,0.48717948717948717
0,1,8900000,35400000,14,404,1,3.9775280898876404,62300000,0.5682182985553772
1,0,6400000,22300000,12,776,0,3.484375,39500000,0.5645569620253165
1,1,9500000,28700000,16,526,1,3.0210526315789474,67900000,0.422680412371134
0,1,300000,1000000,8,641,0,3.3333333333333335,2200000,0.45454545454545453
1,0,4100000,12300000,6,582,0,3.0,34600000,0.3554913294797688
0,0,8100000,20800000,18,778,0,2.567901234567901,46900000,0.44349680170575695
0,0,9900000,28400000,10,763,0,2.8686868686868685,78000000,0.3641025641025641
1,0,4800000,19000000,12,650,0,3.9583333333333335,28400000,0.6690140845070423
0,1,2900000,9700000,2,820,0,3.3448275862068964,21300000,0.45539906103286387
1,1,3500000,13500000,12,824,0,3.857142857142857,28000000,0.48214285714285715
1,1,4900000,12600000,4,718,0,2.5714285714285716,34700000,0.3631123919308357
1,1,5100000,13300000,14,313,1,2.607843137254902,35700000,0.37254901960784315
0,0,7300000,26200000,10,751,0,3.589041095890411,50700000,0.5167652859960552
0,1,200000,300000,18,520,1,1.5,1100000,0.2727272727272727
0,0,1400000,4700000,4,355,0,3.357142857142857,8500000,0.5529411764705883
0,1,8700000,33600000,14,314,1,3.8620689655172415,45600000,0.7368421052631579
1,1,2800000,5900000,20,728,0,2.107142857142857,15900000,0.3710691823899371
0,1,9100000,30100000,14,564,0,3.3076923076923075,64800000,0.4645061728395062
1,1,6800000,15300000,14,699,0,2.25,44700000,0.3422818791946309
1,1,5000000,17000000,6,624,0,3.4,34200000,0.49707602339181284
0,1,4400000,16800000,14,795,0,3.8181818181818183,33400000,0.5029940119760479
1,1,8400000,18600000,20,703,0,2.2142857142857144,47900000,0.3883089770354906
0,0,7800000,17300000,4,394,1,2.217948717948718,48200000,0.35892116182572614
0,1,4800000,9900000,14,779,0,2.0625,36000000,0.275
0,0,3200000,8800000,4,405,1,2.75,17700000,0.4971751412429379
0,1,2300000,6700000,16,612,0,2.9130434782608696,20800000,0.32211538461538464
1,1,9200000,28100000,10,448,1,3.0543478260869565,69500000,0.40431654676258993
1,1,4700000,13700000,6,506,1,2.9148936170212765,29400000,0.46598639455782315
1,1,8000000,30400000,2,776,0,3.8,54900000,0.5537340619307832
0,1,2600000,8600000,6,730,0,3.3076923076923075,12800000,0.671875
1,0,200000,800000,20,730,0,4.0,1000000,0.8
0,0,7300000,17200000,2,345,1,2.356164383561644,42600000,0.40375586854460094
1,0,3300000,11800000,2,847,0,3.5757575757575757,25300000,0.466403162055336
1,0,8300000,23300000,20,398,1,2.8072289156626504,57000000,0.4087719298245614
1,1,4100000,9600000,2,307,1,2.341463414634146,28200000,0.3404255319148936
1,0,7300000,23700000,16,852,0,3.2465753424657535,47300000,0.5010570824524313
1,0,9300000,27500000,6,364,1,2.956989247311828,62100000,0.4428341384863124
0,1,4300000,15200000,12,552,0,3.5348837209302326,23000000,0.6608695652173913
1,0,2600000,8100000,2,421,0,3.1153846153846154,16000000,0.50625
0,0,2900000,9800000,12,588,0,3.3793103448275863,17900000,0.547486033519553
0,1,900000,3500000,6,763,0,3.888888888888889,5200000,0.6730769230769231
1,1,4900000,17500000,20,823,0,3.5714285714285716,40400000,0.43316831683168316
0,0,7700000,24800000,10,642,0,3.220779220779221,59400000,0.4175084175084175
0,0,4700000,16800000,12,647,0,3.574468085106383,32700000,0.5137614678899083
1,0,3000000,8900000,20,886,0,2.966666666666667,17000000,0.5235294117647059
1,0,9700000,26200000,4,518,1,2.7010309278350517,62700000,0.4178628389154705
0,1,6900000,26800000,20,515,1,3.8840579710144927,38300000,0.6997389033942559
1,1,3800000,12400000,8,340,1,3.263157894736842,16700000,0.7425149700598802
1,1,600000,1700000,14,521,1,2.8333333333333335,3300000,0.5151515151515151
1,1,1200000,2900000,12,330,1,2.4166666666666665,6400000,0.453125
1,1,7800000,26800000,2,474,0,3.4358974358974357,44100000,0.6077097505668935
1,0,9000000,35100000,6,898,0,3.9,46500000,0.7548387096774194
1,0,2800000,9100000,12,436,1,3.25,15500000,0.5870967741935483
1,0,7800000,21300000,10,326,1,2.730769230769231,56500000,0.3769911504424779
0,1,4700000,9500000,18,876,0,2.021276595744681,40500000,0.2345679012345679
0,0,4600000,17500000,20,597,0,3.8043478260869565,35700000,0.49019607843137253
0,0,5100000,16100000,14,436,1,3.156862745098039,33900000,0.4749262536873156
1,1,6100000,22800000,18,640,0,3.737704918032787,49700000,0.45875251509054327
1,0,6000000,22900000,16,302,1,3.816666666666667,43500000,0.5264367816091954
1,0,8400000,23200000,16,476,1,2.761904761904762,47900000,0.48434237995824636
0,0,9300000,22000000,14,393,1,2.3655913978494625,50400000,0.4365079365079365
0,0,4200000,10300000,10,506,1,2.4523809523809526,32200000,0.3198757763975155
0,0,9600000,37800000,10,418,1,3.9375,58400000,0.6472602739726028
0,0,5600000,13400000,6,865,0,2.392857142857143,42900000,0.3123543123543124
0,0,7800000,28600000,2,703,0,3.6666666666666665,52900000,0.5406427221172023
0,1,4500000,12600000,2,568,0,2.8,31500000,0.4
0,0,2400000,5900000,2,425,1,2.4583333333333335,11500000,0.5130434782608696
1,0,3900000,11300000,12,305,1,2.8974358974358974,21800000,0.518348623853211
0,1,9600000,20600000,6,456,1,2.1458333333333335,61600000,0.3344155844155844
1,0,900000,2600000,2,602,0,2.888888888888889,5600000,0.4642857142857143
0,1,1100000,3800000,20,814,0,3.4545454545454546,7200000,0.5277777777777778
1,0,6400000,24900000,2,640,0,3.890625,40700000,0.6117936117936118
0,0,4600000,15000000,4,817,0,3.260869565217391,29200000,0.5136986301369864
0,0,7600000,29800000,20,361,1,3.9210526315789473,40800000,0.7303921568627451
1,0,6800000,20100000,14,839,0,2.9558823529411766,25600000,0.78515625
0,0,7100000,27000000,20,592,0,3.8028169014084505,42500000,0.6352941176470588
1,1,6700000,24700000,6,498,1,3.6865671641791047,40800000,0.6053921568627451
1,1,5800000,12400000,6,847,0,2.1379310344827585,35800000,0.3463687150837989
0,1,8600000,29400000,16,643,0,3.4186046511627906,60400000,0.4867549668874172
0,1,3500000,10600000,4,389,0,3.0285714285714285,24700000,0.4291497975708502
0,1,4800000,17500000,20,381,1,3.6458333333333335,27700000,0.631768953068592
0,1,6100000,14400000,16,400,1,2.360655737704918,41400000,0.34782608695652173
0,1,5200000,12700000,16,718,0,2.4423076923076925,37100000,0.3423180592991914
1,1,4100000,12400000,8,309,1,3.024390243902439,25500000,0.48627450980392156
1,0,3200000,7400000,2,838,0,2.3125,18900000,0.3915343915343915
1,1,7500000,21600000,14,678,0,2.88,52200000,0.41379310344827586
1,1,1500000,4500000,14,826,0,3.0,11100000,0.40540540540540543
0,1,1200000,3100000,16,348,1,2.5833333333333335,8600000,0.36046511627906974
0,1,8400000,19700000,6,476,1,2.3452380952380953,85100000,0.23149236192714454
1,1,7900000,26300000,8,666,0,3.329113924050633,44000000,0.5977272727272728
0,1,2100000,4300000,20,896,0,2.0476190476190474,12200000,0.3524590163934426
0,0,2500000,7000000,20,547,1,2.8,9500000,0.7368421052631579
1,1,3700000,13900000,2,405,0,3.7567567567567566,23700000,0.5864978902953587
0,0,1100000,4000000,16,498,1,3.6363636363636362,3500000,1.1428571428571428
0,0,6500000,24800000,8,779,0,3.8153846153846156,41100000,0.6034063260340633
1,1,8200000,31500000,8,403,1,3.841463414634146,45400000,0.6938325991189427
1,0,5000000,12400000,8,709,0,2.48,35600000,0.34831460674157305
1,0,1500000,6000000,6,507,1,4.0,12000000,0.5
1,0,3700000,9100000,18,368,1,2.4594594594594597,17500000,0.52
0,1,4100000,14600000,16,760,0,3.5609756097560976,29200000,0.5
1,0,7200000,16800000,6,796,0,2.3333333333333335,36900000,0.45528455284552843
0,0,2000000,5000000,6,876,0,2.5,10700000,0.4672897196261682
1,0,2000000,4700000,14,673,0,2.35,11600000,0.4051724137931034
0,1,5100000,11500000,4,747,0,2.2549019607843137,35000000,0.32857142857142857
1,0,6000000,13600000,12,589,0,2.2666666666666666,29000000,0.4689655172413793
0,0,4900000,18100000,8,382,1,3.693877551020408,31900000,0.567398119122257
1,1,900000,2300000,12,900,0,2.5555555555555554,5700000,0.40350877192982454
0,1,7500000,25000000,18,628,0,3.3333333333333335,32100000,0.778816199376947
0,0,6400000,25000000,12,667,0,3.90625,49900000,0.501002004008016
0,1,8700000,26400000,2,778,0,3.0344827586206895,50000000,0.528
0,1,7300000,17200000,18,831,0,2.356164383561644,51000000,0.33725490196078434
0,0,7400000,27100000,4,320,0,3.6621621621621623,69000000,0.3927536231884058
0,0,2700000,9300000,16,656,0,3.4444444444444446,20200000,0.4603960396039604
0,0,3400000,8900000,6,896,0,2.6176470588235294,23400000,0.3803418803418803
1,1,2100000,7400000,4,320,0,3.5238095238095237,14500000,0.5103448275862069
1,0,3100000,10500000,10,751,0,3.3870967741935485,22000000,0.4772727272727273
1,0,4700000,17400000,2,523,0,3.702127659574468,33700000,0.516320474777448
0,0,3100000,10500000,6,584,0,3.3870967741935485,23600000,0.4449152542372881
1,0,5700000,20400000,2,630,0,3.5789473684210527,31600000,0.6455696202531646
0,1,2300000,8000000,14,472,1,3.4782608695652173,17200000,0.46511627906976744
1,1,6600000,18500000,16,802,0,2.803030303030303,47200000,0.3919491525423729
0,1,2700000,6400000,18,547,1,2.3703703703703702,17600000,0.36363636363636365
1,1,800000,2800000,16,726,0,3.5,7600000,0.3684210526315789
0,0,6600000,18500000,8,712,0,2.803030303030303,37500000,0.49333333333333335
0,0,3900000,10700000,6,790,0,2.7435897435897436,27700000,0.3862815884476534
1,0,200000,600000,16,396,1,3.0,700000,0.8571428571428571
0,0,2000000,4200000,6,831,0,2.1,11100000,0.3783783783783784
0,1,9100000,20900000,20,632,0,2.2967032967032965,47800000,0.4372384937238494
0,0,4700000,10800000,8,527,1,2.297872340425532,34800000,0.3103448275862069
1,1,3200000,11100000,6,708,0,3.46875,24200000,0.45867768595041325
1,0,1700000,4200000,14,829,0,2.4705882352941178,8000000,0.525
1,0,2600000,8100000,12,854,0,3.1153846153846154,18400000,0.44021739130434784
1,1,2700000,6700000,14,899,0,2.4814814814814814,14600000,0.4589041095890411
1,1,3600000,13400000,6,589,0,3.7222222222222223,18800000,0.7127659574468085
0,1,7200000,26000000,6,571,0,3.611111111111111,31500000,0.8253968253968254
1,1,2500000,6400000,6,708,0,2.56,20500000,0.3121951219512195
1,0,5500000,19600000,16,328,1,3.5636363636363635,21800000,0.8990825688073395
0,1,9200000,33500000,8,564,0,3.641304347826087,77200000,0.4339378238341969
1,0,9000000,19000000,8,693,0,2.111111111111111,59600000,0.3187919463087248
1,1,5900000,15000000,14,626,0,2.542372881355932,46800000,0.32051282051282054
0,0,5600000,15600000,12,470,1,2.7857142857142856,42200000,0.3696682464454976
1,1,3200000,12500000,8,849,0,3.90625,20500000,0.6097560975609756
1,0,9100000,27800000,16,547,1,3.0549450549450547,70200000,0.396011396011396
1,1,4600000,15100000,2,417,0,3.282608695652174,27900000,0.5412186379928315
0,0,7300000,14900000,2,358,1,2.041095890410959,53600000,0.27798507462686567
1,1,1300000,3100000,16,826,0,2.3846153846153846,8400000,0.36904761904761907
1,0,1800000,4200000,6,836,0,2.3333333333333335,12000000,0.35
0,0,500000,1700000,10,509,1,3.4,2400000,0.7083333333333334
1,1,5700000,20500000,20,581,0,3.5964912280701755,42900000,0.47785547785547783
0,0,300000,1100000,4,359,0,3.6666666666666665,1300000,0.8461538461538461
0,1,2100000,7100000,10,517,1,3.380952380952381,10900000,0.6513761467889908
1,1,5700000,20100000,14,442,1,3.526315789473684,43400000,0.4631336405529954
1,1,1100000,2700000,16,346,1,2.4545454545454546,5200000,0.5192307692307693
0,0,9300000,34000000,6,742,0,3.6559139784946235,45800000,0.74235807860262
0,1,3500000,8100000,10,626,0,2.3142857142857145,22700000,0.3568281938325991
1,1,8200000,28800000,4,619,0,3.5121951219512195,39400000,0.7309644670050761
1,1,7500000,17900000,20,734,0,2.3866666666666667,42500000,0.4211764705882353
0,1,7000000,25600000,6,420,1,3.657142857142857,50600000,0.5059288537549407
1,1,3900000,8300000,18,600,0,2.128205128205128,20500000,0.40487804878048783
0,1,4700000,13200000,12,440,1,2.8085106382978724,28200000,0.46808510638297873
1,1,1700000,5200000,16,820,0,3.0588235294117645,7900000,0.6582278481012658
0,0,2500000,7800000,8,437,1,3.12,14900000,0.5234899328859061
1,1,400000,1400000,12,468,1,3.5,2600000,0.5384615384615384
1,1,2400000,9100000,8,368,1,3.7916666666666665,11300000,0.8053097345132744
0,0,5700000,21900000,2,871,0,3.8421052631578947,25400000,0.8622047244094488
0,0,9800000,37900000,4,816,0,3.86734693877551,68600000,0.5524781341107872
0,0,9000000,32800000,4,773,0,3.6444444444444444,45100000,0.7272727272727273
1,0,800000,3000000,14,576,0,3.75,5500000,0.5454545454545454
0,0,1600000,4500000,14,673,0,2.8125,9600000,0.46875
0,1,9800000,34100000,20,760,0,3.479591836734694,77900000,0.43774069319640563
1,1,2900000,7500000,12,678,0,2.586206896551724,21000000,0.35714285714285715
1,1,3900000,12000000,14,893,0,3.076923076923077,28800000,0.4166666666666667
0,1,3300000,9000000,18,754,0,2.727272727272727,21600000,0.4166666666666667
0,1,700000,2200000,8,617,0,3.142857142857143,5300000,0.41509433962264153
1,1,8400000,29500000,20,661,0,3.511904761904762,57800000,0.5103806228373703
0,1,4000000,12100000,12,356,1,3.025,33600000,0.3601190476190476
1,1,1900000,6300000,16,811,0,3.3157894736842106,8200000,0.7682926829268293
1,0,3900000,14600000,2,730,0,3.7435897435897436,33200000,0.4397590361445783
1,0,7400000,18000000,2,792,0,2.4324324324324325,39900000,0.45112781954887216
1,1,5900000,16000000,6,798,0,2.711864406779661,36300000,0.44077134986225897
1,0,1400000,2900000,12,490,1,2.0714285714285716,9000000,0.32222222222222224
0,1,1800000,5500000,6,448,1,3.0555555555555554,10100000,0.5445544554455446
0,1,1000000,3100000,6,525,1,3.1,7800000,0.3974358974358974
0,0,7400000,19200000,20,415,1,2.5945945945945947,43200000,0.4444444444444444
0,0,2700000,10600000,16,496,1,3.925925925925926,15800000,0.6708860759493671
1,1,3600000,13100000,8,543,1,3.638888888888889,15600000,0.8397435897435898
0,0,7000000,18400000,12,520,1,2.6285714285714286,37400000,0.4919786096256685
1,1,5000000,18000000,14,307,1,3.6,27000000,0.6666666666666666
0,0,1800000,5700000,14,502,1,3.1666666666666665,8200000,0.6951219512195121
0,1,4700000,12000000,6,505,1,2.5531914893617023,27500000,0.43636363636363634
1,1,6700000,23100000,4,304,0,3.4477611940298507,55800000,0.41397849462365593
1,0,5800000,17500000,10,719,0,3.0172413793103448,23200000,0.7543103448275862
0,1,5900000,22700000,18,855,0,3.847457627118644,38200000,0.5942408376963351
1,0,6000000,15800000,18,593,0,2.6333333333333333,31200000,0.5064102564102564
1,1,700000,1400000,10,523,1,2.0,4300000,0.32558139534883723
1,1,3700000,13100000,14,385,1,3.5405405405405403,31500000,0.4158730158730159
0,1,7100000,19300000,6,783,0,2.7183098591549295,35500000,0.543661971830986
0,1,1100000,3900000,2,538,0,3.5454545454545454,7600000,0.5131578947368421
1,1,9500000,20100000,2,506,1,2.1157894736842104,61300000,0.3278955954323002
1,1,2200000,8600000,2,461,0,3.909090909090909,11200000,0.7678571428571429
1,1,5500000,20000000,8,666,0,3.6363636363636362,34400000,0.5813953488372093
1,1,4400000,16300000,20,561,0,3.7045454545454546,29500000,0.5525423728813559
1,0,5000000,10800000,10,345,1,2.16,37700000,0.2864721485411141
1,1,6100000,12500000,14,862,0,2.0491803278688523,41500000,0.30120481927710846
1,0,8100000,22300000,10,686,0,2.753086419753086,54500000,0.4091743119266055
0,1,7000000,19600000,8,708,0,2.8,49000000,0.4
1,0,5600000,14800000,20,656,0,2.642857142857143,36900000,0.4010840108401084
0,0,1800000,7000000,14,743,0,3.888888888888889,9600000,0.7291666666666666
0,0,3600000,12100000,14,408,1,3.361111111111111,32700000,0.37003058103975534
0,0,600000,1300000,14,408,1,2.1666666666666665,3800000,0.34210526315789475
0,1,4900000,16500000,12,439,1,3.36734693877551,26400000,0.625
0,1,3000000,7100000,6,415,1,2.3666666666666667,19700000,0.3604060913705584
1,1,3800000,10600000,12,490,1,2.789473684210526,27300000,0.3882783882783883
0,1,7600000,30000000,16,884,0,3.9473684210526314,44900000,0.6681514476614699
0,0,7800000,25400000,18,425,1,3.2564102564102564,54700000,0.4643510054844607
0,0,6800000,21700000,20,730,0,3.1911764705882355,41000000,0.5292682926829269
0,1,5900000,17300000,20,657,0,2.9322033898305087,24200000,0.7148760330578512
1,0,4900000,16800000,10,480,1,3.4285714285714284,26400000,0.6363636363636364
